amp0	transition	omega	date
0.000000	0	0.000000	2016-12-19 10:11:16
0.250025	0	0.000775	2016-12-19 10:50:12
0.050049	0	0.001550	2016-12-19 10:50:12
0.075049	0	0.002375	2016-12-19 10:50:12
0.100098	0	0.003105	2016-12-19 11:28:56
0.149902	0	0.004612	2016-12-19 12:07:08
0.199951	0	0.006129	2016-12-19 12:45:07
0.500000	0	0.015026	2016-12-19 13:22:39
0.600098	0	0.018259	2016-11-29 21:51:44
0.699951	0	0.020782	2016-11-29 22:16:41
0.800049	0	0.022552	2016-11-29 22:33:19
0.899902	0	0.023776	2016-11-29 22:41:30
1.000000	0	0.024273	2016-12-19 13:45:42
