20171124-h16m11s44	0.00265746067651	0.00782175341484	-34.2409372226
20171124-h16m12s54	-0.00109077809963	0.000527302408216	-34.2446279347
20171124-h16m14s05	0.000453376686558	-0.000892381930527	-34.2491542771
20171124-h16m15s15	-0.000247908537297	-0.000171559527736	-34.2486008986
20171124-h16m16s05	5.99966146737e-05	0.000628894886958	-34.2502461572
20171124-h16m16s53	-0.00087879775171	0.00135163554607	-34.2516070594
20171124-h16m17s42	-0.000402721127344	-0.00035201290288	-34.2544731101
20171124-h16m18s32	-0.000992053780877	-0.000854259714501	-34.2544931009
20171124-h16m19s22	0.000963568282707	0.000526727537505	-34.2537036418
20171124-h16m20s11	0.00118108714049	-0.00084324599856	-34.2558551856
20171124-h16m21s31	-0.00162883596016	0.00062466550515	-34.244952339
20171124-h16m22s18	-5.82385716186e-05	-0.00236076896417	-34.2432174809
20171124-h16m23s16	0.0015101898671	-0.000601908775032	-34.237969183
20171124-h16m24s02	-0.000388973209986	-0.000634447375795	-34.2386597872
20171124-h16m24s49	0.00156958605782	0.00044274140047	-34.2419358789
20171124-h16m25s36	0.000279399642658	0.000778379729482	-34.2415151117
20171124-h16m26s23	0.000810997450657	-0.000627509433556	-34.237348942
20171124-h16m27s09	-0.00143149847647	0.00021866803386	-34.2480240455
20171124-h16m27s57	0.000749013338556	0.0015764719925	-34.2445961771
20171124-h16m28s43	-0.000763420374696	-0.00119218468839	-34.2613290507
20171124-h16m29s30	-0.00162160169162	0.00243570896298	-34.2691832064
20171124-h16m30s17	0.000673440164988	0.00302123275064	-34.263377583
20171124-h16m32s20	0.00103744909519	-0.00177615811449	-34.248527387
20171124-h16m33s15	0.000718220938893	-0.00295582668611	-34.2599226106
20171124-h16m34s02	-0.000625995318032	0.00362177846859	-34.2742632069
20171124-h16m34s49	0.00053605635128	0.00403926019689	-34.2680111366
20171124-h16m35s36	-8.83700011158e-05	-0.00348593958007	-34.2507839342
20171124-h16m36s23	-0.000140139937699	-0.00580477477464	-34.2415741873
20171124-h16m37s20	-0.00067789444131	0.00100375993091	-34.2441102459
20171124-h16m38s13	0.000906512948724	0.00153781894925	-34.2649884546
20171124-h16m39s06	-0.00104138623623	0.00455277255976	-34.265374012
20171124-h16m39s58	-0.00168468052063	0.000876491262517	-34.2706555419
20171124-h16m40s51	0.00110369156286	-5.61734731335e-05	-34.2705392732
20171124-h16m41s44	9.96295077513e-05	-0.00122638826394	-34.2697048419
20171124-h16m42s36	0.000483293294792	-0.000805420929687	-34.2733432523
20171124-h16m43s29	0.00113401297208	0.00213772723175	-34.2734040901
20171124-h16m44s22	-0.000744598935441	-0.00108374257109	-34.2721785337
20171124-h16m45s14	-0.000682083307133	0.000396401990947	-34.2632599627
20171124-h18m46s43	-0.0237886393432	0.00450592335295	-34.280885287
20171124-h18m48s07	-0.00189334772283	0.000229288900982	-34.2869284757
20171124-h18m49s12	-0.000296850106103	-0.000162269560569	-34.2970221133
20171124-h18m50s17	-0.00172874035152	0.00241637655827	-34.293194057
20171124-h18m51s22	0.00102682986369	-0.00241282231478	-34.2987812153
20171124-h18m52s32	-0.000655457026276	0.00174152031061	-34.2998268276
20171124-h18m53s42	-0.00184581441886	0.00125737964685	-34.3009371416
20171124-h18m54s51	0.000125233655581	-0.00147501281536	-34.3006513058
20171124-h18m56s01	-0.000360572100526	-0.000176381838052	-34.3032731339
20171124-h18m57s11	-0.00080129298729	0.00134373364169	-34.295587077
20171124-h18m58s21	-0.000216304570813	-0.00171460119602	-34.2869779111
20171124-h18m59s31	0.00075300983471	-0.00341628404768	-34.2939585969
20171124-h19m00s41	-0.00166886114715	0.00139223592337	-34.2792790002
20171124-h19m01s50	-0.000559863909075	-0.00255628253134	-34.2920689501
20171124-h19m03s00	0.000312973922512	0.00166611688422	-34.2819741922
20171124-h19m04s10	-0.000867801127647	-0.000891474649613	-34.29573403
20171124-h19m05s20	-0.00129319707231	0.00495870566564	-34.2931745387
20171124-h19m06s29	-0.000862057342076	-0.00117082463219	-34.2935371984
20171124-h19m07s39	0.00132707647568	-0.00133492781415	-34.3017720678
20171124-h19m08s48	0.000518274921212	0.000420699291269	-34.3010155458
20171124-h19m09s58	-0.00146439169924	0.000612721488523	-34.2947713784
20171124-h19m11s07	-0.000717352475213	-0.00145009333345	-34.2939704858
20171124-h19m12s17	-0.00172824938971	0.000158892144285	-34.2966604338
20171124-h19m13s26	-0.000530716364487	-0.000270738631066	-34.2989577474
20171124-h19m14s36	0.00181050835387	-6.14612789747e-05	-34.2895261171
20171124-h19m15s45	-0.000135772054676	-0.000995276652191	-34.2900190614
20171124-h19m16s55	-0.00109851526944	-0.000105235661515	-34.2927174217
20171124-h19m18s04	-0.000278243256275	1.68797165401e-05	-34.285112111
20171124-h19m19s14	-0.00030401119021	-0.00129419627178	-34.2913954534
20171124-h19m20s23	-0.000483505314378	0.000772949778707	-34.2968573247
20171124-h19m21s33	-0.000391155392521	0.00180021034393	-34.2887045852
20171124-h19m22s42	-0.000830437049878	-0.000685575099958	-34.2899023895
20171124-h19m23s52	-0.000256528264231	-0.000328656894368	-34.2903088253
20171124-h19m25s01	-0.000454512352697	0.000608624934138	-34.2930209989
20171124-h19m26s11	-0.000300675495822	0.00116498574825	-34.2994928824
20171124-h19m27s20	0.000627383469386	0.000125986458706	-34.289144953
20171124-h19m28s30	-0.00130758960639	-0.00261671657763	-34.300222249
20171124-h19m29s39	0.000686978864174	0.00228288728013	-34.2921022774
20171124-h19m30s49	-0.000459504591156	-0.00125156937995	-34.2903891247
20171124-h19m31s58	-0.000105111112809	-0.000466515264733	-34.2842631066
20171124-h19m33s08	-0.000576823363701	-0.00213878320528	-34.2946374997
20171124-h19m34s17	-0.000308833313056	0.00299084320139	-34.2900866924
20171124-h19m35s26	-0.00199167050297	0.000145947451173	-34.2959071639
20171124-h19m36s36	0.000857752399391	-0.000182837663054	-34.2864890157
20171124-h19m37s45	-0.000899901001098	-0.00188360369106	-34.297195087
20171124-h19m38s55	0.00166804621835	0.00324345647615	-34.2968210984
20171124-h19m40s04	-0.000471222772319	-0.00129428583535	-34.2919596738
20171124-h19m41s14	-0.000564155822673	-0.000451152560132	-34.2977574589
20171124-h19m42s23	-9.35863823983e-05	-8.74314593844e-05	-34.2975679089
20171124-h19m43s33	0.000228385573337	0.00176168269881	-34.2904508072
20171124-h19m44s42	-0.000934366835864	-0.00327350960777	-34.2904484722
20171124-h19m45s51	-0.000880932941158	0.00175541936579	-34.2927022179
20171124-h19m47s01	-0.00108958293808	0.000117683935827	-34.2916760094
20171124-h19m48s10	0.000113229569912	-0.0012328002432	-34.296260138
20171124-h19m49s20	0.000357978262301	0.000106420077508	-34.288146469
20171124-h19m50s31	0.000501403709222	-0.000193955945733	-34.2947689542
20171124-h19m51s43	-0.00100399403559	0.000280370184988	-34.2845932985
20171124-h19m52s55	0.000218251201616	-0.00153490916081	-34.2822840428
20171124-h19m54s06	-0.00134135335107	-0.000507743560519	-34.2777563037
20171124-h19m55s17	0.00240604610251	0.00027014245056	-34.2829870175
20171124-h19m56s28	-0.00214880230988	0.000928587135022	-34.2924852522
20171124-h20m03s10	0.00136293997565	0.0110108888674	-34.2883905892
20171124-h20m19s36	-0.00782218699621	-0.000333783555128	-34.2798772829
20171124-h20m21s03	0.000653276117454	-0.00411877756435	-34.277712281
20171124-h20m24s15	-0.00104632185322	-0.00155197050952	-34.2725590931
20171124-h20m31s46	0.00193942976048	0.00742583752132	-34.2647022596
20171124-h20m33s14	-2.88523636698e-05	-0.00617046746968	-34.275216928
20171124-h20m41s43	-0.00355203827848	0.00409271337764	-34.2726392964
20171124-h20m50s33	-0.00228415764122	0.00106653604531	-34.2724191667
20171124-h20m59s50	-0.00236238096611	-0.00169564887883	-34.2864434323
20171124-h21m09s35	-0.00195374903585	0.00415017590477	-34.2987615236
20171124-h21m18s12	0.00132773643761	0.00131450780697	-34.2899971703
20171124-h21m26s03	-0.000637955402553	-0.00354650215713	-34.2914676797
20171124-h21m34s06	-0.000298850482103	0.000251280678732	-34.2918500168
20171124-h21m42s23	0.000556186082896	0.000518713916357	-34.3036238127
20171124-h21m50s53	0.000889926170181	0.00497159789174	-34.2980392656
20171124-h21m59s37	-0.0026712936452	-0.00234415695446	-34.3109477429
20171124-h22m08s29	0.000405883544033	0.00209341834815	-34.3096571964
20171124-h22m17s36	-0.00109606875147	-0.00112899203309	-34.3125642229
20171124-h22m26s56	-0.000805366947134	-0.00015249758674	-34.3162568791
20171124-h22m36s29	0.000873076383691	0.000359764645431	-34.3174219947
20171124-h22m46s15	-0.00159753752809	0.00127272702757	-34.3080976625
20171124-h22m56s11	-0.00270177016169	-0.00221718742664	-34.3195632915
20171124-h23m06s22	0.000672159117457	0.00311246402988	-34.3169453
20171124-h23m16s47	-0.00188828644376	0.000389987438076	-34.3211593751
20171124-h23m27s22	-0.00071341795573	-0.00129938616985	-34.3180525275
20171124-h23m38s12	-0.00189533032682	0.000596274817177	-34.3075250491
20171124-h23m49s16	-0.000613023064155	-0.00159595017847	-34.3110421531
20171125-h00m00s33	-0.00151236154383	0.00061959366964	-34.3077061855
20171125-h00m12s02	-0.00273305358733	-0.000421636506864	-34.3122306183
20171125-h00m23s42	-0.00301133108228	0.000495266953315	-34.3152194158
